filename,patient,rmse,mav,var,energy,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3
02-05-24_09-02-59_stroophard.txt,2,0.8596456188314396,0.5447894107185,0.7390152238168828,22169.717699282664,227.00757882478973,408.06666666666666,15317,1.5385100707493395,0.1468694643033683,0.7584509465664523,0.6838207811874103,0.4190574422552052,0.3189121693407918,1.634012061331757,1.32546728843552,0.6909695560660799
02-05-24_09-02-59_stroophard.txt,2,0.322489017314211,0.2605710854076853,0.1040026330427202,3119.974988648564,292.9575389425335,374.76666666666665,17446,0.9464069806354756,0.0404971509212347,0.1924111438811403,0.2739489847192612,0.2928592017281271,0.0650890317412859,0.3075090199686957,0.4375527417571864,0.4648120722049648
02-05-24_09-02-59_stroophard.txt,2,0.3128909352455623,0.251924696929876,0.0979040008255368,2937.0221207652808,296.1797116916157,374.1,17469,0.9599279290233336,0.0388350456474091,0.2028684100280954,0.2647685844599154,0.2788682080769801,0.0634583867035101,0.3306679026978988,0.42441251453259,0.4482425926902207
02-05-24_09-02-59_stroophard.txt,2,0.3252956225919977,0.2629234784316092,0.1058207694364966,3174.517262325461,308.82232595227896,378.1,19020,0.8932591903685294,0.0369198414975877,0.1906519333649226,0.2472223346553194,0.3121878532517197,0.0599518149396845,0.3174755425507722,0.399007086382498,0.4951488204144425
02-05-24_09-02-59_stroophard.txt,2,0.3063484445205874,0.2459768211014547,0.0938524978767793,2815.481083805503,301.5960677385621,376.1,17825,0.9363675956607704,0.0371673471930766,0.1910560437174772,0.2480111295658412,0.2798869112015322,0.059935235714313,0.307778111777079,0.4055145133188841,0.4486645251699455
02-05-24_09-02-59_stroophard.txt,2,0.3178186201284965,0.2556037741651271,0.1010120423684605,3030.260259011448,297.3540358888156,373.8333333333333,17551,0.940272666251708,0.0395306211004168,0.1993219224658433,0.2679711550598248,0.2863335180975058,0.0649733263323418,0.32499789040587,0.424810428860867,0.4569233017841558
02-05-24_09-02-59_stroophard.txt,2,0.401127209995823,0.2945672863186755,0.1609084022124401,4827.091157970993,265.59766393480896,374.5333333333333,16510,1.0697959368912684,0.0525112425043199,0.2551636590134002,0.3381141905542079,0.3021635225993862,0.1065879358601935,0.5107306956391751,0.6117683490613839,0.4900952758413465
03-06-15_14-02-44_stroophard.txt,3,0.3426333469053208,0.2526962145071071,0.1174015237956684,3521.9283123462574,189.9011066387994,432.9333333333333,9277,1.593581265124093,0.084586734425343,0.474759071519215,0.3338148917823563,0.1161601037494501,0.1406937851307977,0.807827151344269,0.5629084119808065,0.189726879699972
03-06-15_14-02-44_stroophard.txt,3,0.3221657642347097,0.2400616105823791,0.1037942394529163,3113.723389348037,190.6212887229919,433.5333333333333,9008,1.631397461045086,0.0775974533004589,0.4536036228737808,0.3179790870193537,0.1078566588627457,0.1283763362641377,0.7656877602735055,0.5343765651625372,0.1784258955577006
03-06-15_14-02-44_stroophard.txt,3,0.3118782415086755,0.2347605055728602,0.0972712799025404,2918.0411257963115,188.28751624292457,435.6333333333333,8670,1.6610292644379003,0.0782125565486156,0.4526950328047648,0.3113128620735025,0.1003433933216488,0.1280297616842143,0.7319410669540978,0.5188028875725781,0.1670147945864402
