patient,HR_Mean,QRS_Mean,QR_Mean,RS_Mean,PR_Mean,TR_Mean,PP_Mean,QQ_Mean,SS_Mean,TT_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,VLF_Peak,VLF_Rel,LF_Peak,LF_Rel,HF_Peak,HF_Rel,LF_Norm,HF_Norm,fft_ratio,fft_total
5.0,67.57764131602852,0.07376470588235312,0.04776470588235306,0.07376470588235312,0.1612352941176472,0.13605882352941148,0.8878787878787879,0.8863333333333333,0.8876666666666666,0.8815757575757577,887.6060606060606,28.225586125379436,,,,,,,25.70931251511794,26.11912459013201,0.03179967710687656,0.028964778020514562,888.0,29.651999999999997,0.03339189189189189,38.0,863.2,913.2,6.0606060606060606,42.42424242424242,835.0,957.0,8.25,46.875,0.0390625,9.665082128800782,0.1494140625,27.09360115481857,0.3994140625,63.24131671638066,29.99239031074229,70.00760968925769,0.4284161456714394,21.757308578270205
5.0,66.65329840463426,0.07809090909090897,0.050878787878787635,0.07809090909090897,0.16066666666666676,0.11412121212121226,0.90025,0.9004687499999999,0.9004375,0.9005625,900.4375,36.05456214701412,,,,,,,38.69858712099565,39.293847503303915,0.040041160154940365,0.04297753827555566,903.5,43.7367,0.04840807969009408,54.25,870.8,935.8,18.75,78.125,821.0,956.0,6.4,85.9375,0.0390625,9.77219891475926,0.1494140625,27.325650643080497,0.3994140625,62.90215044216024,30.28517853080026,69.71482146919973,0.4344152060144106,17.17388592343398
5.0,61.19029973103603,0.08051612903225809,0.05274193548387091,0.08051612903225809,0.16635483870967754,0.14793548387096817,0.9812666666666666,0.9797333333333333,0.9811666666666666,0.9812,981.1666666666666,44.48718012419194,,,,,,,49.925116338165,50.77476100071573,0.04534110425431487,0.0508834207625259,984.5,34.099799999999995,0.03463666835957338,42.75,958.2,1019.3999999999999,20.0,50.0,856.0,1051.0,7.5,117.1875,0.0390625,9.772198914759258,0.1494140625,27.325650643080497,0.3994140625,62.902150442160256,30.28517853080026,69.71482146919975,0.4344152060144106,19.298586271971025
5.0,62.64396539607805,0.09416129032258042,0.06599999999999995,0.09416129032258042,0.1615483870967744,0.10280645161290315,0.9579333333333333,0.9578666666666668,0.9579,0.9579,957.9,36.00033524748115,,,,,,,21.867942211184936,22.233312777099474,0.037582561068463465,0.02282904500593479,960.5,34.099799999999995,0.03550213430504945,43.75,919.6,986.0,3.3333333333333335,30.0,892.0,1024.0,7.5,109.375,0.0390625,9.772198914759258,0.1494140625,27.32565064308049,0.3994140625,62.90215044216024,30.285178530800263,69.71482146919975,0.4344152060144106,18.43725381953404
5.0,61.85470887908454,0.08903225806451608,0.061870967741935214,0.08903225806451608,0.165516129032258,0.06990322580645165,0.9703,0.9706333333333333,0.9706,0.9707333333333333,970.6333333333333,56.58468376496954,,,,,,,35.842086607977954,36.22021453396845,0.05829666241797748,0.036926494668063414,972.5,65.97569999999992,0.06784133676092537,84.49999999999989,928.4,1023.3999999999999,20.0,63.33333333333333,856.0,1079.0,10.0,31.25,0.0390625,9.772198914759258,0.1494140625,27.325650643080497,0.3994140625,62.90215044216024,30.28517853080026,69.71482146919973,0.43441520601441064,19.165580444540247
5.0,59.234657530879,0.09120000000000027,0.06320000000000016,0.09120000000000027,0.17160000000000003,0.23765517241379305,1.0035862068965518,1.010241379310345,1.0095862068965518,1.0172142857142858,1008.5862068965517,57.18923302846643,,,,,,,49.950332474226,49.81472286138523,0.056702374707700315,0.049525099721445316,1008.9999999999999,41.51280000000017,0.041142517343905026,59.0,986.0,1051.8,13.793103448275861,51.724137931034484,768.0,1078.0,7.25,250.0,0.0390625,9.77219891475926,0.1494140625,27.325650643080497,0.3994140625,62.90215044216024,30.285178530800266,69.71482146919973,0.43441520601441064,19.368775374869003
5.0,59.6786883144035,0.08062068965517218,0.05372413793103421,0.08062068965517218,0.16400000000000006,0.2379655172413794,1.0058214285714286,1.0032857142857143,1.005607142857143,1.0055714285714286,1005.6071428571429,17.39804008909619,,,,,,,25.635623362523962,26.115129714401174,0.017301030738171443,0.02549268225132901,1007.0,19.273799999999998,0.01913982125124131,25.749999999999886,991.4,1021.2,7.142857142857142,50.0,966.0,1031.0,2.8,54.6875,0.0390625,9.77219891475926,0.1494140625,27.325650643080497,0.3994140625,62.902150442160256,30.285178530800255,69.71482146919975,0.4344152060144105,18.661502371584312
5.0,66.47784024224569,0.05457575757575761,0.030909090909090803,0.05457575757575761,0.18081818181818168,0.20921212121212132,0.90203125,0.90171875,0.90175,0.8951250000000001,901.59375,52.33814335644703,,,,,,,32.724657764542805,32.77262823287633,0.058050694513406983,0.036296455875545725,915.5,45.9606,0.05020273074822501,68.75,867.2,943.0,15.625,53.125,801.0,986.0,8.0,85.9375,0.0390625,9.678576991333065,0.1494140625,27.12422548678976,0.3994140625,63.19719752187718,30.030777398388658,69.96922260161135,0.4291998150297737,21.27892555958709
5.0,66.3424242808696,0.0546060606060603,0.030757575757575706,0.0546060606060603,0.17957575757575753,0.1816363636363638,0.9044375,0.9048437500000001,0.90484375,0.910875,904.90625,44.83472111814609,,,,,,,26.98984277285116,27.152338064439153,0.04954626086199106,0.029826120410651556,916.0,25.9455,0.028324781659388645,39.5,869.6,939.6,9.375,40.625,810.0,967.0,6.4,148.4375,0.0390625,9.772198914759258,0.1494140625,27.32565064308049,0.3994140625,62.90215044216026,30.285178530800252,69.71482146919975,0.43441520601441047,17.512091307676783
5.0,63.688468361804375,0.0545937500000003,0.03065625000000004,0.0545937500000003,0.1863749999999999,0.23834375000000008,0.9420967741935484,0.9421612903225807,0.9421290322580645,0.9423548387096773,942.1612903225806,26.992711083048007,,,,,,,26.4077008970237,26.84970943142074,0.02864977723061212,0.028028853624396027,942.0,25.2042,0.026756050955414012,29.0,919.0,955.0,3.225806451612903,51.61290322580645,902.0,1012.0,5.166666666666667,46.875,0.0390625,9.77219891475926,0.1494140625,27.325650643080497,0.3994140625,62.902150442160256,30.28517853080026,69.71482146919975,0.4344152060144106,18.66336591543397
