filename,patient,rmse,mav,var,energy,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3
10-05-30_16-15-24_manual.txt,10,0.23684686981062386,0.15869558588950428,0.05609830968274669,1682.893192172718,209.0529928023722,417.96666666666664,11210,1.591130851687906,0.05313903594357282,0.23220581631860082,0.23553361156057334,0.09616710057339366,0.09492028334510723,0.41012756541839784,0.4257057987709165,0.1686030746649376
10-05-30_16-15-24_manual.txt,10,0.38174105331323877,0.2866880328227446,0.14573108948768393,4371.78695354103,203.4253919166153,422.0,10074,1.5748300317328867,0.10539271950317577,0.41982938248368146,0.43445139205597993,0.16248387420607877,0.17240367708424373,0.698126089154973,0.7245720533979385,0.2715685660894904
10-05-30_16-15-24_manual.txt,10,0.3928429639863944,0.2937159763670914,0.1543307387115726,4629.767830608466,202.3182873442748,422.6666666666667,10040,1.6046096696515098,0.11129580224373901,0.4444263346267338,0.4373614655222339,0.16495576380694887,0.18397534763339612,0.7305791120990034,0.7288960592179571,0.27769743234080624
10-05-30_16-15-24_manual.txt,10,0.3415561868240663,0.2443515109762892,0.11666451757504899,3499.8188627338945,202.40830124045277,422.73333333333335,10162,1.627167321048614,0.09154346694884159,0.36340104000037143,0.3704818676540893,0.1360082578618673,0.1560328505328821,0.6194204892230943,0.6315098562580096,0.2357711424445724
10-05-30_16-15-24_manual.txt,10,0.3072203193977467,0.22462095778082417,0.09438747089988349,2831.529739525605,205.5953192663156,421.23333333333335,10162,1.6797085268129643,0.08147772166271422,0.3259283407016443,0.3399934367680194,0.12716871567826493,0.1367832101049038,0.5404051647089371,0.5783216457354654,0.21714880327686062
10-05-30_16-15-24_manual.txt,10,0.2886739870488038,0.20552581034193745,0.08333544864694117,2499.980123959588,208.73879484529027,421.3666666666667,10475,1.6856291009822948,0.07165322950064379,0.2941944200295889,0.31336458962955915,0.11737705481251501,0.12136444122094389,0.4956414493963195,0.5410920052792171,0.20288912430882222
10-05-30_16-15-24_manual.txt,10,0.3080462415029295,0.21898336382854766,0.09489565009241756,2846.774607122434,206.69214863796626,422.3333333333333,10507,1.699882218420644,0.07755503992312311,0.32159506149168315,0.3313388853671218,0.12485610754063176,0.13307776630282603,0.5440934101101725,0.5738372559345313,0.21649313448116966
10-05-30_16-15-24_manual.txt,10,0.25795160361265185,0.1775824527925996,0.0665412478479336,1996.17089419016,211.97786066018895,418.43333333333334,11139,1.6852510451965332,0.06121025739893302,0.2535096436437592,0.26752460809627265,0.10587860725573424,0.10622694610365724,0.44230033525074836,0.4719968451002576,0.18412120031903337
10-05-30_16-22-58_manual.txt,10,0.2607205761201108,0.18341106148421205,0.06797748472856012,2039.256564372075,212.94768190361722,414.23333333333335,11319,1.5203940126265396,0.05977881314770513,0.25711665927115446,0.2716207771322608,0.11622299397447572,0.10446501910204438,0.44675161498971566,0.47287545979651846,0.19833087760804627
10-05-30_16-22-58_manual.txt,10,0.34524695551531237,0.2535166484656283,0.11919943360704564,3575.863808777762,208.73189076683727,418.2,10572,1.5852095932540455,0.08995337053852508,0.36660564843481663,0.38165890339942776,0.14973617197371267,0.15154420798729626,0.6145455886897123,0.6397989521126558,0.25289551085410744
10-05-30_16-22-58_manual.txt,10,0.4069148409555648,0.29804129251627665,0.16558520729680248,4967.3906336967775,206.93971289012444,419.5,10369,1.6052421925538016,0.10535507948527445,0.42582819004233485,0.4519590885777762,0.17251385887660423,0.17444835950925344,0.7143615157937832,0.7630935530230493,0.29202972751257184
10-05-30_16-22-58_manual.txt,10,0.4239198548213502,0.3075074854718774,0.17971403377954726,5391.241299352638,206.3085438571623,420.6333333333333,10409,1.632506716653783,0.10676920334747471,0.44401583073634393,0.4662142415568474,0.17512840112545472,0.18012475440476972,0.7455153980006025,0.7940033303139992,0.30006719177884533
10-05-30_16-22-58_manual.txt,10,0.33816546469261194,0.2295042268633175,0.11435969350055353,3430.6764453231053,209.34096821571495,419.1666666666667,11095,1.6068014398572052,0.07498452025106048,0.31515815564731103,0.3483063953169691,0.13923739970977486,0.13451993803805232,0.5540422821717558,0.6233680666165721,0.24543578547327147
10-05-30_16-22-58_manual.txt,10,0.2671638665283679,0.18800489507852358,0.07137891087541676,2141.295947351627,215.15668053474565,415.93333333333334,11327,1.5774311790377302,0.05681921257550642,0.2629904949366763,0.28018808861198624,0.11772039965793842,0.09956776058149015,0.4622400593078734,0.489173006676419,0.19947801741548715
10-05-30_16-22-58_manual.txt,10,0.2690299133112829,0.18982173103739608,0.0723795069065066,2171.3128276882917,215.71542173734434,414.56666666666666,11452,1.5543949493910916,0.05697350101449048,0.25868708527971984,0.28566194497352787,0.11965687139903865,0.0972368917420248,0.4441675377358518,0.4967716156973031,0.20190577855564903
10-05-30_16-22-58_manual.txt,10,0.2629248000239574,0.18547714630874365,0.06913175485946663,2073.8835140291394,215.99045427599611,412.8666666666667,11678,1.5346202761548104,0.05902065489501347,0.25710301797331414,0.27568846137287234,0.11937597581028511,0.10406780383012158,0.4450609093137709,0.48052744313919615,0.2010095739154686
10-05-30_16-31-30_manual.txt,10,0.3544992884505283,0.2603154216145664,0.12567393464308566,3770.0923653579266,210.12534746578154,418.4,10418,1.6189492308578095,0.09380197415496638,0.37946741149930374,0.391886136558219,0.15139723749852296,0.1547126784776745,0.6247302389765979,0.6651587349546383,0.2569878689344446
10-05-30_16-31-30_manual.txt,10,0.3472098922459366,0.25465957033533576,0.12055872789769817,3616.6412782030475,208.28000289202095,419.46666666666664,10344,1.6262016411540245,0.09021003140599425,0.3684068531341595,0.3871777341102506,0.14551432093866326,0.15255908686656122,0.6051022053887309,0.6512342060180019,0.24652016045853847
10-05-30_16-31-30_manual.txt,10,0.46786511814078424,0.3455261258314343,0.21890506560841028,6566.9330631867,204.89703310685064,422.73333333333335,10185,1.6489829199818626,0.12285663608494708,0.49555461178197624,0.5297997867245421,0.1936506500999303,0.20358326617220104,0.8258603756343427,0.8867625458501197,0.3299599261880349
10-05-30_16-31-30_manual.txt,10,0.38560986311024575,0.2689716558816694,0.1486999231920089,4460.848995837075,206.97500096257787,420.23333333333335,10628,1.6204526832927186,0.09509667529772624,0.3775551243548488,0.41277265813423064,0.15496831340516273,0.16292362549977615,0.6471251223549122,0.7224683103132992,0.27233504138417813
10-05-30_16-31-30_manual.txt,10,0.30726602187864277,0.20722312575177865,0.09441555538630611,2832.3722460337967,210.77590014029803,418.3333333333333,11144,1.637580956942229,0.06950206289959851,0.2863229587112146,0.3147098441567111,0.12563913795497114,0.12201848218403614,0.5086180234072962,0.5651149905387297,0.22153250469022046
10-05-30_16-31-30_manual.txt,10,0.2757013849315962,0.17989010739328576,0.07601378744611503,2280.3376095960048,210.93008739592614,419.1666666666667,10997,1.663576490108547,0.05874922417248207,0.25065941870493935,0.27483357424920946,0.10761985560563397,0.10602815711559119,0.4550295874718765,0.5031001050212937,0.19582899227134712
