filename,patient,HR_Mean,QRS_Mean,QR_Mean,RS_Mean,PR_Mean,TR_Mean,PP_Mean,QQ_Mean,SS_Mean,TT_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,VLF_Peak,VLF_Rel,LF_Peak,LF_Rel,HF_Peak,HF_Rel,LF_Norm,HF_Norm,fft_ratio,fft_total
08-06-03_09-31-49_stroophard.txt,8,79.684998228471,0.1036750000000001,0.06737500000000027,0.1036750000000001,0.11990000000000023,0.082225,0.7554615384615385,0.7540256410256411,0.7556666666666667,0.7554615384615384,755.4102564102565,97.79562953013638,nan,nan,nan,nan,nan,nan,36.39259612382138,35.62388477453838,0.12946028823445635,0.04817593594341786,742.0,90.4386,0.12188490566037735,114.0,672.8,831.2,15.384615384615385,61.53846153846154,603.0,1020.0,13.0,117.1875,0.0390625,9.640412182331032,0.1494140625,27.037605071538657,0.3994140625,63.32198274613031,29.922231524668053,70.07776847533196,0.4269860781197815,18.811648797460364
08-06-03_09-31-49_stroophard.txt,8,63.24743170176,0.11712903225806433,0.07903225806451608,0.11712903225806433,0.12322580645161293,0.08316129032258031,0.9485,0.9485666666666667,0.9480666666666668,0.9486333333333333,948.5666666666667,59.04450883010633,nan,nan,nan,nan,nan,nan,55.838436891470714,56.588959566576115,0.06224602962024071,0.05886611753677905,942.0,61.527899999999995,0.06531624203821655,84.25,898.8,994.6,36.666666666666664,83.33333333333334,825.0,1071.0,7.5,78.125,0.0390625,9.77219891475926,0.1494140625,27.325650643080497,0.3994140625,62.902150442160256,30.285178530800266,69.71482146919973,0.43441520601441064,17.836457686648465
08-06-03_09-31-49_stroophard.txt,8,58.16970077130756,0.11228571428571461,0.07982142857142878,0.11228571428571461,0.12335714285714307,0.09446428571428567,1.0323703703703704,1.0323703703703704,1.0324074074074074,1.0324444444444443,1032.4444444444443,71.55542947379666,nan,nan,nan,nan,nan,nan,85.22910301065005,86.87359517403166,0.06930680857341477,0.0825507885380812,1032.0,93.40379999999999,0.09050755813953487,112.5,965.6,1102.2,70.37037037037037,85.18518518518519,893.0,1177.0,9.0,70.3125,0.0390625,9.77219891475926,0.1494140625,27.32565064308049,0.3994140625,62.90215044216024,30.28517853080026,69.71482146919973,0.4344152060144106,19.149606835338027
08-06-03_09-31-49_stroophard.txt,8,62.14767476673155,0.11616666666666675,0.07969999999999987,0.11616666666666675,0.12563333333333335,0.08296666666666679,0.9643103448275862,0.964103448275862,0.9647586206896552,0.9642068965517241,964.2068965517242,104.1744345215359,nan,nan,nan,nan,nan,nan,76.78774083704471,77.90993307632648,0.10804157789587801,0.0796382406220691,967.0,108.2298,0.11192326783867632,154.0,873.0,1046.0,55.172413793103445,89.65517241379311,759.0,1224.0,9.666666666666666,296.875,0.0390625,9.772198914759258,0.1494140625,27.325650643080497,0.3994140625,62.902150442160256,30.285178530800263,69.71482146919975,0.4344152060144106,17.05398774437738
08-06-03_09-31-49_stroophard.txt,8,58.97754945102559,0.11624137931034516,0.07941379310344827,0.11624137931034516,0.12365517241379312,0.09458620689655184,1.0181071428571429,1.0180714285714285,1.0180714285714285,1.0180714285714285,1018.0357142857143,65.1172629684935,nan,nan,nan,nan,nan,nan,74.74450308043224,76.16594194422278,0.06396363315621183,0.07342031525178398,1031.0,51.149699999999996,0.0496117361784675,94.25,953.6,1066.6,46.42857142857143,75.0,891.0,1169.0,14.0,0.0,0.0390625,9.772198914759258,0.1494140625,27.32565064308049,0.3994140625,62.90215044216026,30.285178530800255,69.71482146919975,0.4344152060144105,18.445561891435574
08-06-03_09-31-49_stroophard.txt,8,61.213350462668345,0.11313333333333374,0.07980000000000041,0.11313333333333374,0.1254666666666665,0.08316666666666661,0.9826551724137931,0.9827241379310344,0.9826551724137931,0.9826206896551724,982.6206896551724,76.70742830163351,nan,nan,nan,nan,nan,nan,84.64653397680091,86.15664182880464,0.07806412902678873,0.08614365122568873,981.0,75.6126,0.07707706422018348,95.0,927.8,1041.0,72.41379310344827,89.65517241379311,787.0,1103.0,9.666666666666666,179.6875,0.0390625,9.772198914759258,0.1494140625,27.32565064308049,0.3994140625,62.90215044216024,30.28517853080026,69.71482146919973,0.4344152060144106,19.245066034357514
08-06-03_09-31-49_stroophard.txt,8,72.18495573071996,0.10888571428571403,0.07345714285714286,0.10888571428571403,0.12562857142857137,0.0838285714285715,0.8330588235294119,0.833529411764706,0.8329117647058824,0.8330294117647059,832.9117647058823,91.28588713887179,nan,nan,nan,nan,nan,nan,49.217513512606835,49.384986523632804,0.10959850851801409,0.05909090926334378,823.5,87.4734,0.10622149362477232,116.25,771.8000000000001,924.8,23.52941176470588,73.52941176470588,677.0,1016.0,5.666666666666667,117.1875,0.0390625,9.688775659411563,0.1494140625,27.147366349994286,0.3994140625,63.16385799059414,30.05979217778524,69.94020782221475,0.4297927202932546,19.44919693587908
08-06-01_09-42-51_stroophard.txt,8,72.24144227776713,0.11051428571428575,0.07765714285714252,0.11051428571428575,0.12471428571428554,0.08097142857142846,0.8307058823529413,0.8304705882352943,0.8302352941176471,0.8306176470588236,830.5882352941177,99.47623978438233,nan,nan,nan,nan,nan,nan,50.66437395131601,51.439892107196336,0.11976601107184841,0.0609981839357204,838.5,113.4189,0.13526404293381036,146.0,735.0,945.2,35.294117647058826,67.64705882352942,657.0,983.0,11.333333333333334,125.0,0.0390625,9.69760491772492,0.1494140625,27.167397557572738,0.3994140625,63.13499752470234,30.08491362030913,69.91508637969086,0.43030646428620134,19.37307799256183
08-06-01_09-42-51_stroophard.txt,8,66.24038967920079,0.10206060606060613,0.0763939393939393,0.10206060606060613,0.12287878787878787,0.08218181818181838,0.9067812500000001,0.90609375,0.90675,0.9067500000000002,906.8125,44.12916342415896,nan,nan,nan,nan,nan,nan,34.33375091091713,34.7898143541425,0.04866404402691732,0.03786201768382894,910.0,39.2889,0.04317461538461538,49.5,877.6,939.8,9.375,40.625,790.0,980.0,6.4,148.4375,0.0390625,9.644783380404144,0.1494140625,27.0475279020956,0.3994140625,63.30768871750026,29.934661123074154,70.06533887692585,0.42723922559849825,21.576676197628316
08-06-01_09-42-51_stroophard.txt,8,65.19238082564036,0.10296875,0.07846874999999995,0.10296875,0.12362500000000007,0.08312499999999988,0.9205161290322581,0.9203225806451614,0.9203225806451614,0.9203548387096775,920.3225806451613,50.30863881864571,nan,nan,nan,nan,nan,nan,40.80073528749206,41.164165310948874,0.054664136115598214,0.04433308075402222,915.0,47.4432,0.051850491803278685,62.5,878.0,960.0,19.35483870967742,70.96774193548387,842.0,1053.0,7.75,78.125,0.0390625,9.772198914759258,0.1494140625,27.325650643080486,0.3994140625,62.90215044216024,30.285178530800255,69.71482146919975,0.4344152060144105,17.024769190716015
