filename,patient,meanEda,stdEda,kurtEda,skewEda,meanDerivative,meanNegativeDerivative,activity,mobility,complexity,peaksCount,meanPeakAmplitude,meanRiseTime,sumPeakAmplitude,sumRiseTime,sma,energy,varSpectralPower,totalEnergyWavelet,energyWavelet_0,energyWavelet_1,energyWavelet_2,energyWavelet_3,distributionEnergy_0,distributionEnergy_1,distributionEnergy_2,distributionEnergy_3,entropyWavelet_0,entropyWavelet_1,entropyWavelet_2,entropyWavelet_3,meanMFCCS_0,meanMFCCS_1,meanMFCCS_2,meanMFCCS_3,meanMFCCS_4,meanMFCCS_5,meanMFCCS_6,meanMFCCS_7,meanMFCCS_8,meanMFCCS_9,meanMFCCS_10,meanMFCCS_11,meanMFCCS_12,meanMFCCS_13,meanMFCCS_14,meanMFCCS_15,meanMFCCS_16,meanMFCCS_17,meanMFCCS_18,meanMFCCS_19,stdMFCCS_0,stdMFCCS_1,stdMFCCS_2,stdMFCCS_3,stdMFCCS_4,stdMFCCS_5,stdMFCCS_6,stdMFCCS_7,stdMFCCS_8,stdMFCCS_9,stdMFCCS_10,stdMFCCS_11,stdMFCCS_12,stdMFCCS_13,stdMFCCS_14,stdMFCCS_15,stdMFCCS_16,stdMFCCS_17,stdMFCCS_18,stdMFCCS_19,medianMFCCS_0,medianMFCCS_1,medianMFCCS_2,medianMFCCS_3,medianMFCCS_4,medianMFCCS_5,medianMFCCS_6,medianMFCCS_7,medianMFCCS_8,medianMFCCS_9,medianMFCCS_10,medianMFCCS_11,medianMFCCS_12,medianMFCCS_13,medianMFCCS_14,medianMFCCS_15,medianMFCCS_16,medianMFCCS_17,medianMFCCS_18,medianMFCCS_19,kurtMFCCS_0,kurtMFCCS_1,kurtMFCCS_2,kurtMFCCS_3,kurtMFCCS_4,kurtMFCCS_5,kurtMFCCS_6,kurtMFCCS_7,kurtMFCCS_8,kurtMFCCS_9,kurtMFCCS_10,kurtMFCCS_11,kurtMFCCS_12,kurtMFCCS_13,kurtMFCCS_14,kurtMFCCS_15,kurtMFCCS_16,kurtMFCCS_17,kurtMFCCS_18,kurtMFCCS_19,skewMFCCS_0,skewMFCCS_1,skewMFCCS_2,skewMFCCS_3,skewMFCCS_4,skewMFCCS_5,skewMFCCS_6,skewMFCCS_7,skewMFCCS_8,skewMFCCS_9,skewMFCCS_10,skewMFCCS_11,skewMFCCS_12,skewMFCCS_13,skewMFCCS_14,skewMFCCS_15,skewMFCCS_16,skewMFCCS_17,skewMFCCS_18,skewMFCCS_19
08-06-03_10-00-18_cobot.txt,8,-0.49030112374132634,0.8410091881592083,4.0178142699878645,0.4796725236234053,0.00020518775177984837,-0.5092334221532107,21218.89363704632,0.7449653402261068,1.1892555687088757,12,0.5151184126645107,0.6940833333333334,6.181420951974129,8.329,23514.095977433288,28430.749395306542,9.807516515959397e-06,19651.372020909697,1199.7775902501594,9598.052862619781,6199.204503403041,2654.337064636715,6.105312081892079,48.8416424685622,31.54591189259908,13.507133556946629,-8506.29291157822,-88007.57517168451,-54132.54637627454,-20926.66125637146,332.8844452349861,1.9055060816911273,-10.8678740981703,0.5781290244816046,2.463246997782733,0.3962251440518445,1.1344331351735397,0.8260527675767347,0.9952978779607671,1.0693815027279108,0.5936621093847477,1.0131117131336091,0.8131148314189397,1.488644649850375,1.7660750902724096,0.25416155767286785,0.4528253093567005,0.4401861893281195,0.959825958009919,0.6404399224569147,19.22258126750993,11.065250059122725,7.410184410044453,7.211380470159056,3.607782248764731,3.3841127302840586,2.9181060623782926,2.1235765233703536,2.43039087084344,2.2208329365927875,2.27092555906893,2.1434017490690684,2.7306324925164325,2.748193421129474,2.1463283025075275,2.339572869160306,2.080966107266963,2.4411842765104947,2.6618633443404653,2.2398364664430725,342.9009608452888,3.8904809115279146,-11.007270453103883,0.13287148792880904,2.268297812648313,0.08707938170201829,0.9686061584312965,0.525666115539799,0.9500147853098143,1.2092152719771145,1.1936018600131857,1.03435709290921,0.8982819949716181,1.6348607953754954,1.7983993800239304,0.04662634750147987,0.5307721919839017,0.07373308820885882,0.9014530235631315,0.7874781075748893,-1.3254778930138253,-0.015292767976744503,-0.32951344960217677,0.013957660408451922,0.10798820703084377,-0.5766690040577047,0.69526937622829,0.1660004659963472,0.1822825839527118,-0.3038926699114701,-0.5248468725405795,0.08809995866726839,-0.35860716787144176,-0.31005424485748634,-0.3679438867681899,0.8820470688927422,-0.14003927939238903,-0.22500339924463963,-0.5574972829636811,-0.2262920331863918,-0.5804102710617742,-0.06947219592618592,0.17225912369272892,0.21962201880681687,0.21102173901650642,0.1658698908827773,-0.06382319139685327,0.03877220037537293,0.6127478412452873,0.039460005800697286,-0.07073021594768923,0.06120209840024719,0.1389918567133608,0.10683434968439526,-0.37409716589060155,0.17170572513271035,0.12232188248210303,0.30004731364694726,-0.12001024447443656,-0.3505518872207988
08-06-03_10-00-18_cobot.txt,8,-0.2815646271019706,0.9632792536038577,12.064037914297897,0.1565656860106428,0.00013012343164385597,-0.4145904010749852,27837.207612708153,0.6486900853375182,1.2948567638386705,16,2.7052200893931406,0.5529375,43.28352143029025,8.847,22602.60036763076,30215.566789760313,8.072570399152927e-06,24274.853855273985,3395.2155521818468,8431.555600588785,6836.559352269118,5611.523350234237,13.986554038281874,34.733702830334174,28.16313289887757,23.116610232506385,-27603.518451764678,-76219.04146649693,-60367.09162261486,-48441.91023408602,334.45438982214614,24.970755928454594,6.467569969172007,-0.29693670991668053,-0.4054795361837136,-0.3944208822770598,-0.22500254804575026,-0.06682846609490534,-0.0717465285777908,0.44680941920013945,-0.09611723072532831,0.5028959808272161,1.0927513888683398,0.03990490889236779,0.3478287750139114,0.3663212698125277,0.3522887259427726,1.0107236974801064,0.2218406474241838,-0.5773212667288069,34.075602817415714,7.500510856285843,8.280569432245018,6.169083537108565,3.311045808482429,2.840888749599458,3.1335478937548675,1.950479317111914,1.694267223516778,2.0953069009286076,2.465288678642355,1.8449236224059504,2.0663356654976095,1.9674170888317464,1.882901337964061,2.1357568990881663,2.3225406880947372,1.9624406261279639,1.994192379069542,1.998233409400505,329.5976936155802,23.937796575263555,7.998055639132582,0.8519280748272369,0.804060837987634,-0.4097979957989165,-0.9849495519885478,0.2675905882809112,-0.28027796964687673,0.8505776035093984,0.10084538764366124,0.42319928454912215,1.2962698365424672,-0.05477601134527915,0.39368451205260013,0.3430416314511551,0.4174156932119202,1.0180292232153683,0.15635046647648332,-0.6960960713210753,-1.6426685692496965,-0.5489206438944447,-0.1149824472148091,-0.3505934983582937,-0.410995783345538,0.275334427297218,0.6576582699636808,-0.07008312474776801,-0.664587949524718,0.5508127976958614,-0.2434149515743762,0.057029319656606514,-0.08314282688188568,-0.4639305703921637,0.32274208389582437,-0.590660444663893,0.5596282449395606,-0.4553345429834583,-0.28516353803036987,0.25370156582831793,0.11254622024028116,0.21643147513009467,-0.7023068143532591,-0.3736959906263375,-0.6763871835898269,-0.009702703034006431,0.7427401093701462,-0.5699909538463612,0.02473220645699331,0.06251975789007908,0.02316593137411895,-0.2861766813006424,-0.2299359842091775,0.33108630611895473,0.23585402479377848,0.041154430273932285,-0.14100199005849737,0.024493449491060134,0.40440305816717076,0.16373488877191522
08-06-03_10-00-18_cobot.txt,8,-0.2544139162541189,0.999012707749019,11.54938516366111,0.29790033796282755,2.5379742289416906e-05,-0.5179747645135059,29940.7917073208,0.686635136261957,1.2540801073303351,18,1.296437513497964,0.7137777777777777,23.33587524296335,12.847999999999999,23192.34223255065,31882.584930833535,0.00016016544115776818,27531.584058528955,2194.188171858058,14462.558347033098,6829.003249124222,4045.834290513578,7.969712774947741,52.53078906134633,24.804251127020347,14.695247036685588,-16881.134596654923,-138541.4513695702,-60292.819004702054,-33602.44633214222,346.53002475149117,-0.053992447356302535,2.4924169357939183,0.5245393968201777,1.0955645087690506,-0.9141901119456199,0.9242058188654909,0.3776771305585288,0.2805092408408511,0.06709311407996316,0.23327299746937838,0.5186822625868853,-0.06944430029956158,0.22624047365923972,0.6855150442352278,0.25941773681001035,0.37743881737494694,-0.10512394966201992,-0.12147983072321791,0.10931701474405518,30.006309334614752,8.324932615443569,11.97782727803051,6.411319774945849,4.079588921629431,2.361755258548757,2.550534993667708,2.6041073351234334,2.5284878751675053,2.058889030670856,2.1692571616623924,2.4503524357995663,2.862689685615633,1.9478914135250998,2.1073724946008077,2.397903120609406,2.113611329239164,2.4532261588767295,2.457818564419668,2.273933328160851,354.15736112259685,2.1130509619505577,3.123604298858332,1.2862705690079532,0.9421817517735614,-0.9376201695885371,0.5722067562229314,0.5951683026333504,0.659439421465334,0.20232251938373666,0.17435205884459543,0.5384861864772638,0.07411083626414733,-0.29195209198249905,0.5687334755677829,0.220127734110739,0.35398470045623814,0.3749469999504019,-0.16465376438512197,0.36315592914202166,-1.2102991631730442,0.4339701488032466,-0.6089965985768906,-0.2079620821303556,-0.7344457273731604,0.49051713562421195,-0.2601737400015405,1.0081224187976288,-0.942610218194945,0.010733709511296485,-0.6445282275292192,-0.18316609101680648,1.7038043162081307,0.12746054088773118,-0.2914401496020056,0.1938298104846914,-0.6197049244260349,-0.7135449584792362,0.35174065984971437,-0.5388117161161641,-0.44521790604581546,-1.1022212190025449,-0.40652971811186045,-0.22957149647449676,0.15051727251198413,0.05434592000153554,0.3298623965515157,-0.7420065837113138,-0.1644036307630374,-0.23284999996057923,-0.05901281460785228,-0.3919298828510258,-0.5771598492890352,0.6470262728325696,0.2246751404385462,0.4181493170395871,0.015429153961168262,-0.2177690400894074,0.2642277829253778,-0.3102719887575114
08-06-03_10-00-18_cobot.txt,8,-0.0970249976102226,0.8859022130407582,8.083664691923357,0.46478806227851965,-5.9000436192808216e-05,-0.5057441449593761,23544.68193211539,0.7008798367012234,1.2336579848905274,16,1.003558033458677,0.8958750000000001,16.05692853533883,14.334000000000001,20166.943462622625,23827.0974369533,7.611983876198406e-05,21401.43485238931,1742.8118756627555,10874.404772578353,5537.457837488893,3246.760366659311,8.143434716799764,50.811568698929115,25.874236356964065,15.17076022730707,-13007.04963393022,-101068.5352966877,-47728.959395866186,-26251.398372313815,330.6704712848403,-1.8630733432107707,-5.902771251221097,2.6871699265771314,0.3704499556602582,-0.5634569522269931,-0.5235531543491536,0.646619553626283,0.19813405867931821,1.0121492039344797,0.4743224411176649,0.14139785517831419,-0.08387210389627262,-0.2063115303902696,-0.05202150187149434,1.0266326815132032,0.21757782642709933,0.43147162053330174,-0.2600420228755954,0.038460390119041434,29.52896873501042,16.14358183260063,11.213633268017466,8.662616134551058,5.667581966215386,2.9626008611480166,2.6055673025453254,2.725995466098548,2.4243914333012078,2.6589284025322932,2.465984129621194,2.571472460580708,2.0278480942667723,2.3799786662365747,1.8105196511839958,2.1322761982074954,1.9064249535727755,2.2359130091987574,2.5006062115045578,1.8664314151123074,310.956561482461,1.0050299317876839,-4.878835351726364,3.6500646938016166,-0.5272190496664886,-1.0483655848033409,-0.8187463206417068,0.43151603649664133,0.2874823540984546,0.5799371440131625,0.48935767114933093,0.1324156638974595,-0.1296522482187475,-0.08018852391145331,0.13507196925555753,1.1675776922124974,-0.07616093749786229,0.5596654207402523,-0.38438285663801397,-0.16645792281330124,-1.5914215074709133,-1.4015446000944753,-1.2496905501069544,-0.1370587496002269,0.07588909117533715,-0.7507066473004471,-0.9957294373430661,-0.047260980509586936,-0.525322004557168,0.7688306374385867,-0.06083915744134405,-0.08797267615799509,-0.2876144154957534,-0.5068669503054406,-0.5998062725305315,-0.6949618330119463,0.21262856765303217,-0.022122656761101478,-0.3073937195473162,-0.1150314828643979,0.45935766002283657,0.0801818380469914,-0.003113357059792968,-0.7386254743108174,0.47251377658190763,0.02961758485119929,-0.016639157109921632,-0.02842758433267905,0.23246983005345404,0.32172980017358094,0.016612020833727138,0.4752802970409876,0.43327343015430614,0.011598698646132537,-0.268526091533257,-0.10620914220421994,0.2071846897577146,-0.2069629879004614,-0.09783107966192725,0.36099422933534747
08-06-03_10-00-18_cobot.txt,8,0.19504973458555636,0.9315868668308173,8.496532843305184,0.4042874116284087,-9.011301438759967e-05,-0.34192446597847936,26035.62271354977,0.6324220112074126,1.3232674391732808,12,1.8357660631491302,1.0204166666666665,22.029192757789563,12.245,20487.180621043386,27176.95468240665,6.462230538339671e-06,22211.106792954342,3443.481978380342,7685.22139268598,5997.771713101605,5084.631708786415,15.503423627104706,34.60080339230927,27.003479696041882,22.892293284544145,-28044.53830077558,-68760.09436806661,-52175.47560145003,-43392.13452501327,332.1326357785562,25.814193233681646,10.329011781457972,1.5613654863847586,0.9926468526794868,-0.12054556647256287,-0.3803643806826296,-0.17382997458454422,-0.32828481178857927,-0.11986806338337419,0.061224169505754183,-0.06843266582513347,-0.403897564888564,0.922240085762597,-0.36426687717893264,0.5067583502031741,-0.4784790135870323,-0.39812749742789494,-0.19347710940376772,-0.2861059918008384,31.49952824766998,6.3559114082251424,5.68569726929009,4.011918180934492,3.4595685347036835,2.847095318844413,2.529298266296461,2.770712558120323,2.1848474463377126,2.2330838721037436,1.8977124273701158,2.552323560504292,1.8446919163454882,2.102281224594085,2.005999325959552,2.3826088694809773,2.551076174420212,1.9455261912077726,1.9584548085931281,1.7632918527454002,321.6577296128253,25.47396839602734,9.954466169874072,1.6711385779823065,1.6899921582617228,0.3061503054011797,-0.33522618619601324,-0.42601713863663654,-0.4449053628360851,-0.2909511372783601,-0.10822365174363724,-0.0899966203726641,-0.3085554123919585,0.9551643154942673,-0.21327540896931726,0.4426208693036001,-0.3044902614672095,-0.5171335069907326,-0.420977814725657,-0.6744597739959943,-1.6259995969861787,-0.6513087205575956,-0.7935044142771921,0.2326234957053268,-0.5855772059358366,0.28335517546802613,0.5406369388137695,0.17034226575946354,-0.7292548564875405,0.2906757454347173,0.06807249079736133,-0.8874243290210564,0.19531809322002536,-0.6884907972456942,-0.8921240428787485,-0.38300885237465154,1.9885532249947113,-0.3305167389663155,-0.02650905824757599,-0.5486112974300292,0.27312403276310737,0.0488115144052974,0.26752061471736527,0.14707829381249635,-0.4161943900609759,-0.19632577719433697,0.022413984199780822,0.10890136972363124,-0.1351066849241767,0.1192239770947527,0.18521464860685896,-0.011231371373519556,-0.16064892303326606,-0.1536002444438117,-0.22156277013128362,0.2803895932358666,-0.9613315647619287,-0.16684740665400663,0.023087272759542136,0.558975654155563
08-06-03_10-00-18_cobot.txt,8,0.4632921124500443,0.9031650444395947,13.919217785056567,0.2592649013319521,0.00010056349650677055,-0.36951607971021094,24471.21292492725,0.6605263214555331,1.2793833901344567,11,1.4898505883842077,0.781818181818182,16.388356472226285,8.600000000000001,21737.28688423138,30910.400368679988,0.00014416438562547422,21292.06663080327,2563.340517014971,7668.3831228618055,6323.161221818329,4737.181769108162,12.0389465309421,36.01521287636749,29.697263922096695,22.2485766705937,-20119.830375788624,-68592.62164080265,-55340.146123119375,-40091.7057314641,327.4633198932947,25.2795686594787,7.9331679685953755,-0.8340428225782526,-1.3110786783126582,-0.2875676850448054,0.17820259816415857,0.34069094365784136,-0.20268827472906817,1.173883510122444,0.06073119144409627,0.42678617477857067,0.626611962029192,0.6784041241936759,0.20257419486709632,0.7178876646294041,0.42895299116143476,0.3275771680672582,0.7658548116615861,0.09022587300795155,33.71509349418781,8.844017012379224,7.486583429631428,5.814604366370065,3.180803541658988,3.1964624028714543,2.769922520561979,2.506875211994193,2.3144767906914328,2.248526345683572,2.319272332810055,2.088912758486639,2.1414063760316067,2.1224726620085157,2.0581873994999893,2.0432227304922437,2.611170493477834,1.9851391017804088,1.9250624035159627,1.9417483610618334,310.660928990374,25.814271471816387,7.872293109330293,-1.7504787938382562,-1.6591456487942189,-0.6919538320045393,0.46908144154757303,0.1467441405752552,-0.008338725061829533,0.9742199799360542,0.24293420223067796,0.4122308306970406,0.5814084867800238,0.6419771256350288,0.3221164836521311,0.987092708988979,0.5523835695345388,0.22488447002559298,1.1480598297763258,-0.0869108276652977,-1.3111595315946205,-0.6588162940505806,-0.5348411895980618,-0.6597601003383731,1.2141684379093505,-0.47751206260833934,-0.6282736066709629,0.47188842095708283,-0.5190407374367858,-0.5463385296433132,1.5957716779054971,2.0257699889288245,-0.5138590183511762,0.7401844872012586,0.16977994694322307,0.13121656376167623,-0.7841897100753821,-0.5510965454917933,-0.39857812189638464,0.4711266934591949,0.4333627494761482,-0.3410327208346242,0.2502194248962723,0.3701610831353389,0.13982411508950135,0.4046575503150699,-0.22801545735281648,0.6240894220663644,0.12018181260822904,0.2389447063878792,-0.533723372053548,0.48708563085707945,0.042184072634590404,0.7512351620153469,-0.33069946770687425,-0.13178902764140835,0.1502337987304727,-0.34695239899103686,-0.369083791933552,0.434048236014284
08-06-03_10-00-18_cobot.txt,8,0.4587583947215443,1.0233041863466341,23.11867612266771,-0.3984317441094733,1.9527472302680297e-05,-0.613396837485999,31414.543733836403,0.6947278114719931,1.2390283306147212,11,1.7697594735557756,0.6801818181818182,19.46735420911353,7.482,23611.272379168266,37728.32167566105,0.00016139781479402657,28437.344053470857,2846.0202499212933,11538.456618069411,8868.187177010364,5184.680008469788,10.008038178846482,40.57501500974775,31.185005042438124,18.231941768967637,-22636.32550121767,-107924.27077566643,-80613.82278958953,-44346.97071339295,346.28245767550555,11.747659436025794,-2.931769424202047,-5.027094365088319,-0.9695565693213833,2.148625227789005,1.1293931881605568,-0.18788148074666136,1.0673337756964256,0.05488450518061338,0.2322721109025928,0.6152065465411833,-0.13041795739625547,0.9024152897914233,0.2884888733772533,0.494720423752169,-0.19415581195268103,0.031117462025313673,0.6663987434441875,0.6558961444132653,31.63734080176097,8.417115086593073,9.277464782254475,6.284723096977566,3.3388672032101883,3.73697912352051,2.4731798318860183,2.8684537039752818,2.1416597153852175,2.410207391007298,2.3134971037601995,2.2383432175704012,2.4509663378944255,2.3178225910246693,2.372896948766888,2.122003565044591,1.8718646091498339,2.498235809569838,2.156004045845333,2.0346965380057993,356.11460978355353,13.578068059498527,-0.5566360089702923,-3.6113738606103127,-1.3099952682038,2.0206680677905244,1.806693643382879,-0.2785341197878898,1.1760694019643037,-0.2190475551142287,0.24567980596843392,0.8292407799243705,-0.3246288497917581,0.7674783064766839,0.20643746129136775,0.34569818251684586,-0.5186264210189171,-0.10842433280135583,0.8026076991852976,0.9819085556239957,-1.6734569966498096,-0.5546757767539865,-1.1789782484002422,-1.3115520085037424,-0.7342485615848524,-0.4509790430233842,-0.2541050824642843,-0.21594369852999362,0.3415778007380892,-0.09488240170243545,-0.5539255072368228,-0.49483470271022467,-0.3671339602028141,-0.2330227794126185,0.8756478360522677,0.412416411802655,-0.259861514693263,0.3442378487968569,-0.20537154157439774,0.014005042794939637,-0.09202332285233139,-0.3960177450870271,-0.23980784972309258,-0.22401682256009178,0.15483165564487159,0.3064437150450983,-0.4110432884864196,0.10194940317204047,0.12652586961207815,0.10182817751086101,-0.20211058921971498,0.10855648957483373,-0.09129227643041089,-0.19204616769447544,0.3413606594266609,-0.09701178293768443,0.41842266617509327,-0.22219501909051562,-0.007296673953139617,-0.13699744011440804
08-06-03_11-23-42_cobot.txt,8,-0.3064977291893337,0.8809233095154039,14.890559018485288,0.4092632919994934,-6.247837306336145e-05,-0.3656026741251407,23280.776317427164,0.6555082585180079,1.2892066691954953,9,2.5488734865731923,0.5206666666666666,22.93986137915873,4.686,20679.2966548875,26099.002057373706,0.0004253355602195859,20693.614147525997,1549.9216500187763,11165.776546940011,5066.408977241287,2911.506973325924,7.489854787903618,53.95759516601852,24.4829585645241,14.069591481553772,-11385.661917602629,-104071.8341792339,-43218.43209872924,-23223.420172689875,331.7527943481453,-0.1648355906533712,6.13320194321618,-0.11678279117704567,-2.1007670905146743,0.18181723825869192,0.1276365066544391,0.8000309827511161,-0.29304407051738013,1.9296777235657256,0.391660935388767,0.9834069497492758,0.5490972057153952,0.6911156114481306,-0.258023320756645,-0.007601876084565482,-0.2291563972569668,1.3038362853023815,0.16651973898102668,1.0281662833639889,32.02736297781967,6.434541665340117,6.001281746335257,4.308653573472995,3.2432046956527043,2.427785196431257,2.2023293492121643,2.259499340806174,2.5583132205870642,2.4531809022031905,2.696588159765373,3.0654746902006003,2.291837969124536,2.4053211727076054,1.9421496139968144,2.112209759485187,2.269574377682938,2.225894304210688,2.684002872557432,2.2780289974112757,337.5218068650734,0.27187605676792265,6.05133023213341,-0.787896782901512,-2.508065323064353,0.4571398284858047,-0.048611086422280514,1.1253002096868243,-0.3640048671441486,1.7420960814627326,0.4838237469064131,1.248523973237834,0.5913091197133307,0.27274239065645445,-0.40780623290083057,-0.014356818547483607,-0.247218761170793,1.0855507459230844,-0.21714492087808387,1.1408343575911326,-0.7169261555232511,-0.541099163618362,-0.20017260564568184,0.028741295281326185,-0.2836439337430834,-0.5314025612417845,-0.355177961460845,-0.12609215084933467,-0.5450049476097725,-0.551571975684841,0.3707428736557432,0.022777688899864756,0.009026020220198827,0.27506432888759136,-0.8828922965186905,1.3591333273474433,-0.6956922353182273,1.2424769835644671,0.06054432786179431,0.7368125138863935,-0.6423417462016895,-0.039031311093038985,0.012405827573348576,0.18049791572097404,0.3443023943072871,-0.0028100264312415526,-0.2045234436837106,-0.4244107488465938,0.15534675078594395,-0.02056620828801871,-0.6441930482400975,0.14442622692903367,0.08598918820295762,0.7813346369042231,0.17248444148840858,0.3172645780333647,0.14954731572121152,0.6349404315596947,0.2320492251367496,0.01266685372380993
08-06-03_11-23-42_cobot.txt,8,-0.17453909205172982,0.9360749644900345,39.4350991814324,0.577749727577851,-1.186137640898409e-05,-0.39106589538136266,26287.090174350575,0.6950378518201114,1.2445244418415586,20,1.7269708577329297,0.534,34.539417154658594,10.68,18643.46350674988,27201.00701397784,0.00048051150844551993,24360.648088900714,1522.1926683259485,13456.288958968975,6307.043577063241,3075.122884542549,6.248572134743391,55.23781185895451,25.890294683649564,12.623321322652528,-11154.48649120725,-127931.65537016715,-55182.98782086994,-24696.619834394234,332.39759283479486,-2.0842243434431045,-0.8626969386215311,-0.02107384052711959,0.3851670065360287,0.0006403954198565645,1.2023002659080344,0.04171393725120291,0.5699158412250709,0.7409742300822847,0.44819603923660856,0.8048373980872183,0.19497898272428352,0.45371349826388796,0.8514950815238674,-0.11120149258212202,0.43681036478154217,0.6229212171300399,0.34324950293734746,0.42169958534741997,44.18639737086267,8.356159757909095,4.7909290429004034,4.44132084652953,3.863212720215489,3.325340162030304,2.1504726894035757,2.360529506379742,2.026212241684506,2.0556166218375345,2.7794145271082753,2.139889084777663,1.7459191223886976,1.7355137995517391,2.2637521694278693,2.366587099317045,2.096305452178809,2.139331074950697,1.9168493189433118,2.3388739748958884,345.0553132236372,-2.714498023349577,-0.3921516880384739,-0.4747583636869549,1.2438978857861414,-0.6603600478265499,1.03995673634425,0.544003194039503,0.5930358923208322,0.749878478541645,0.03405153424801877,1.399913963167354,-0.21135891080861668,0.6153627263573859,0.8901241285518805,-0.14004785976660017,0.3145485875458716,0.7530592012995599,0.08437871416379972,0.5439784638203917,-1.561010134951666,0.20217358535009566,-0.17898662343453653,-0.16107898170815682,-0.6098268708803078,0.40749156817151766,-0.7595706381103144,-0.7810183695324251,0.42183278079290343,2.042359445798019,1.682731650682392,1.1045325101094932,-0.17446561439081565,-0.46508156663072375,-0.3194221690837735,-0.5577850522252659,-0.6173409734567916,0.70324877377666,-0.6127791855302589,-0.3371833251961327,-0.29085620362035636,0.7348585853915184,-0.4750054302919865,-0.18216933292702495,-0.3403299152137143,0.8460805875915071,0.1315148817050759,-0.4020820771440203,0.5314368656033032,-0.8273721074260052,0.7973645298662375,-1.1250803444140507,0.4138660012463591,-0.030658893732579816,-0.3949149742540909,0.04356589541242039,0.19880302638929978,0.03576287698717579,0.25372632498830255,0.06599543520966211
08-06-03_11-23-42_cobot.txt,8,0.09606038693970034,1.116921355144623,20.571756437490865,-0.3270117585303886,2.7274822758626064e-05,-0.4838395916362651,37425.39940734304,0.67941589619707,1.2625318111935204,22,2.3140964280733365,0.6555,50.910121417613404,14.421,22045.48647033349,37702.22734551319,0.0005886792550746907,33896.10986154602,2502.979940744463,18527.994091337096,8273.058422945769,4592.077406518692,7.384269023697048,54.66112237368121,24.407102929328392,13.547505673293344,-19586.41193668363,-182075.30313822668,-74629.27070242533,-38720.799851721036,351.91346003663784,0.862616464423095,4.877460772769361,0.09666268331745408,-0.5628009803929874,0.22020646109002123,0.05535701300944872,0.18687465021322242,0.08340100915681699,0.3073956249757459,0.9569245606422215,0.012604679995185832,0.09061963619565999,0.1888283613563123,-0.16327735168728927,0.527163329169755,0.48061613498530154,-0.05051236947540351,-0.4207739858815099,0.538626735139263,42.199377468664075,9.36434904636652,6.264141627433451,3.6150945428876287,2.467341853796883,2.8997586781006093,2.346808907269157,2.0911868979186554,1.9503001447426964,1.7493655963997452,2.067772976981699,1.904968971110367,2.1605565042962636,2.0464663826632106,2.1962103727222884,1.7683119457931085,2.412721021929315,2.406913161910373,1.3902119801312438,2.176266393966571,362.7832984313658,-1.2989020439485912,4.471505101970962,0.31950561226214824,-0.7677353183819541,0.1489556296100134,-0.058936503488861036,-0.2739107900155097,0.48009284125942187,0.1342041204726691,0.8669603042996631,0.2735530985672064,-0.147597781747827,0.22647881074483356,0.01730999560699864,0.8354970500392499,0.32271633293275737,-0.204852637997055,-0.33489603885907027,0.7156051617666709,-0.4689628803520032,-0.03955379018650129,0.5842517253364741,-0.12296155092289496,-0.577038174415915,1.2101770858769925,-0.1369574186838367,0.49540017735203445,-0.7064552885990487,0.22593719605455886,-0.5390431521432424,-0.6336847405293335,0.32676918460310356,-0.7510458195601668,0.197327275952059,-0.14733808269308124,1.3510806224791265,-0.156321740433365,-0.9035510151589028,-0.5732637371819922,-0.8385544888564125,0.6621592813517566,0.4397844001336154,-0.5608568756503143,0.1220808512555551,0.1717863897572663,0.030609478705772068,0.8952823565745746,-0.018788111836615537,0.06287047734684997,0.2042428778472407,-0.17684481716603523,0.4837090719432926,0.09394453939237783,-0.3929126939099257,0.036940487943925626,0.6336286664380373,0.21109215662726366,0.04474668754617963,-0.019646732414782896
